 Mach Number             Cd Rocket - (Unpowered) Cd - Rocket (Powered)   Body Skin Friction      Nose Pressure Drag      Base Drag               Body Pressure Drag      Fin Pressure Drag       Interference Drag       Fin Skin Friction      
 0.00000000000000E+0000  3.31894449648800E-0001  3.08052443086217E-0001  1.74122002748481E-0001  0.00000000000000E+0000  1.89867122608824E-0002  1.02133853788908E-0002  1.99693650858345E-0005  2.74242154328858E-0002  1.01128164462573E-0001 
 3.00000000000000E-0002  4.07524428294669E-0001  3.87694978303097E-0001  2.51720116548199E-0001  0.00000000000000E+0000  1.57912909005071E-0002  1.47650183052383E-0002  1.99933492713967E-0005  3.96459183563413E-0002  8.55820908351123E-0002 
 6.00000000000000E-0002  3.84208081847737E-0001  3.64006172300111E-0001  2.42523828996143E-0001  0.00000000000000E+0000  1.60879011040591E-0002  1.42255963634868E-0002  2.01612349429051E-0005  3.81975030668925E-0002  7.31530910822125E-0002 
 9.00000000000000E-0002  3.69788128029652E-0001  3.49287566946241E-0001  2.35509139576195E-0001  0.00000000000000E+0000  1.63257338871904E-0002  1.38141393090751E-0002  2.06168926259786E-0005  3.70926894832507E-0002  6.70258088813156E-0002 
 1.20000000000000E-0001  3.59390595446584E-0001  3.38647360983209E-0001  2.30030968640345E-0001  0.00000000000000E+0000  1.65189881599236E-0002  1.34928090345773E-0002  2.15040918268796E-0005  3.62298775608543E-0002  6.30964479590579E-0002 
 1.50000000000000E-0001  3.51257829110824E-0001  3.30309334094991E-0001  2.25545208380411E-0001  0.00000000000000E+0000  1.66824485229513E-0002  1.32296900862029E-0002  2.29663845807514E-0005  3.55233703199147E-0002  6.02541454167631E-0002 
 1.80000000000000E-0001  3.44563643973066E-0001  3.23435959569967E-0001  2.21735617065781E-0001  0.00000000000000E+0000  1.68251469710578E-0002  1.30062328342863E-0002  2.51469426957305E-0005  3.49233596878605E-0002  5.80481404713847E-0002 
 2.10000000000000E-0001  3.38855708285722E-0001  3.17567773546568E-0001  2.18409839800659E-0001  0.00000000000000E+0000  1.69527632021997E-0002  1.28111544159539E-0002  2.81883491018673E-0005  3.43995497686038E-0002  5.62542127492032E-0002 
 2.40000000000000E-0001  3.33860550349211E-0001  3.12426580047791E-0001  2.15443805353699E-0001  0.00000000000000E+0000  1.70690594205293E-0002  1.26371772483605E-0002  3.22323439665826E-0005  3.39323993432076E-0002  5.47458766394479E-0002 
 2.70000000000000E-0001  3.29633050894611E-0001  3.08063984341110E-0001  2.12753424649885E-0001  0.00000000000000E+0000  1.71766440593906E-0002  1.24793689615831E-0002  3.74195265513084E-0005  3.35086643823569E-0002  5.36775293148438E-0002 
 3.00000000000000E-0001  3.25923661205634E-0001  3.04228080302677E-0001  2.10279383313208E-0001  0.00000000000000E+0000  1.72773944531841E-0002  1.23342503825642E-0002  4.38890141540892E-0005  3.31190028718303E-0002  5.28697411706928E-0002 
 3.30000000000000E-0001  3.22529922973760E-0001  3.00714660537627E-0001  2.07978468934619E-0001  0.00000000000000E+0000  1.73727034963807E-0002  1.21992868230978E-0002  5.17780599061643E-0005  3.27566088572025E-0002  5.21710768025540E-0002 
 3.60000000000000E-0001  3.19390545496004E-0001  2.97461103750386E-0001  2.05818357663602E-0001  0.00000000000000E+0000  1.74636308136617E-0002  1.20725822795942E-0002  6.12216316614656E-0005  3.24163913320174E-0002  5.15583617754671E-0002 
 3.90000000000000E-0001  3.16459403531214E-0001  2.94420251217423E-0001  2.03774336534209E-0001  0.00000000000000E+0000  1.75509994243698E-0002  1.19526871762324E-0002  7.23519547296071E-0005  3.20944580041380E-0002  5.10145704375345E-0002 
 4.20000000000000E-0001  3.13701046040783E-0001  2.91555835039701E-0001  2.01827162841242E-0001  0.00000000000000E+0000  1.76354598397746E-0002  1.18384728034823E-0002  8.52980217468165E-0005  3.17877781474957E-0002  5.05268743870410E-0002 
 4.50000000000000E-0001  3.11087741723908E-0001  2.88839468619461E-0001  1.99961619961451E-0001  0.00000000000000E+0000  1.77175339091893E-0002  1.17290466076460E-0002  1.00185073545251E-0004  3.14939551439285E-0002  5.00854010281485E-0002 
 4.80000000000000E-0001  3.08597472105523E-0001  2.86248601060367E-0001  1.98165515428743E-0001  0.00000000000000E+0000  1.77976456292016E-0002  1.16236934214676E-0002  1.17134055457563E-0004  3.12110686800270E-0002  4.96824148906261E-0002 
 5.10000000000000E-0001  3.06212530383787E-0001  2.83765088189045E-0001  1.96428968780806E-0001  0.00000000000000E+0000  1.78761433030235E-0002  1.15218336917158E-0002  1.36261054067263E-0004  3.09375625829769E-0002  4.93117609711975E-0002 
 5.40000000000000E-0001  3.03918519736360E-0001  2.81374170435207E-0001  1.94743894532213E-0001  0.00000000000000E+0000  1.79533158069663E-0002  1.14229931522018E-0002  1.57676719971934E-0004  3.06721633888236E-0002  4.89684761361827E-0002 
 5.70000000000000E-0001  3.01703622231312E-0001  2.79063726476427E-0001  1.93103619740831E-0001  0.00000000000000E+0000  1.80294047477108E-0002  1.13267803915671E-0002  1.81485682650129E-0004  3.04138201091808E-0002  4.86485115593722E-0002 
 6.00000000000000E-0001  2.99558055429188E-0001  2.76823718247272E-0001  1.91502596411929E-0001  0.00000000000000E+0000  1.81046136944009E-0002  1.12328699839187E-0002  2.07785963997624E-0004  3.01616589348788E-0002  4.83485304400632E-0002 
 6.30000000000000E-0001  2.96792450231895E-0001  2.73964559858626E-0001  1.89936182007724E-0001  0.00000000000000E+0000  1.81791152897527E-0002  1.11409896142891E-0002  2.36668397508162E-0004  2.99149486662166E-0002  4.73845462564046E-0002 
 6.60000000000000E-0001  2.94096870982036E-0001  2.71176130730720E-0001  1.88400469704235E-0001  0.00000000000000E+0000  1.82530567977083E-0002  1.10509101220994E-0002  2.68216060401451E-0004  2.96730739784170E-0002  4.64511443191743E-0002 
 6.90000000000000E-0001  2.91464714077987E-0001  2.68451668710760E-0001  1.86892155547041E-0001  0.00000000000000E+0000  1.83265644813598E-0002  1.09624377089827E-0002  3.02503726231558E-0004  2.94355144986590E-0002  4.55455381157125E-0002 
 7.20000000000000E-0001  2.88890362704183E-0001  2.65785420419587E-0001  1.85408433358268E-0001  0.00000000000000E+0000  1.83997470938699E-0002  1.08754077743969E-0002  3.39597345627509E-0004  2.92018282539273E-0002  4.46653488780926E-0002 
 7.50000000000000E-0001  2.86369014466635E-0001  2.63172465358582E-0001  1.83946910779874E-0001  0.00000000000000E+0000  1.84726986885090E-0002  1.07896799910182E-0002  3.79553562812688E-0004  2.89716384478301E-0002  4.38085329965916E-0002 
 7.80000000000000E-0001  2.83942798384070E-0001  2.60654830035843E-0001  1.82505541601486E-0001  4.62549790888131E-0005  1.85455009001735E-0002  1.07051343353299E-0002  4.22419275410432E-0004  2.87446228022341E-0002  4.29733244903464E-0002 
 8.10000000000000E-0001  2.81646219554033E-0001  2.58266930287800E-0001  1.81082570767797E-0001  1.85019916355252E-0004  1.86182248124429E-0002  1.06134789409646E-0002  4.68231244763385E-0004  2.85205048959281E-0002  4.21581889757809E-0002 
 8.40000000000000E-0001  2.79371003132352E-0001  2.55900413326143E-0001  1.79676489354728E-0001  4.16294811799317E-0004  1.86909324965565E-0002  1.04094371196091E-0002  5.17015763570239E-0004  2.82990470733696E-0002  4.13617865127194E-0002 
 8.70000000000000E-0001  2.77471533195583E-0001  2.53444827983354E-0001  1.78285997453499E-0001  7.40079665421009E-0004  1.91486802973451E-0002  1.00650014179679E-0002  5.68788387076065E-0004  2.80800445989260E-0002  4.05829413753478E-0002 
 9.00000000000000E-0001  2.77512718027789E-0001  2.50566406933958E-0001  1.76909973379818E-0001  1.15637447722032E-0003  2.15518562514850E-0002  9.58702210289189E-0003  6.23553733346265E-0004  2.78633208073214E-0002  3.98206172757055E-0002 
 9.30000000000000E-0001  2.79615538629845E-0001  2.47247102327324E-0001  1.75547447981085E-0001  1.66517924719727E-0003  2.60148973091734E-0002  8.98408876020776E-0003  6.81305357318204E-0004  2.76487230570209E-0002  3.90738969178425E-0002 
 9.60000000000000E-0001  2.83788379522853E-0001  2.43495298684553E-0001  1.74197583081882E-0001  2.26649397535184E-0003  3.25378034704104E-0002  8.26638893806689E-0003  7.42025702372000E-0004  2.74361193353964E-0002  3.83419650193742E-0002 
