 Mach Number             Cd Rocket - (Unpowered) Cd - Rocket (Powered)   Body Skin Friction      Nose Pressure Drag      Base Drag               Body Pressure Drag      Fin Pressure Drag       Interference Drag       Fin Skin Friction      
 0.00000000000000E+0000  4.39987598845480E-0001  4.20036763615868E-0001  2.48666394328791E-0001  0.00000000000000E+0000  1.58879566983845E-0002  1.45858976807647E-0002  1.99693650858345E-0005  3.91649571067845E-0002  1.21662423665669E-0001 
 3.00000000000000E-0002  3.34686550007267E-0001  3.10972731912516E-0001  1.76009574032722E-0001  0.00000000000000E+0000  1.88846286737694E-0002  1.03241036835954E-0002  1.99933492713967E-0005  2.77215079101537E-0002  1.01726742357755E-0001 
 6.00000000000000E-0002  4.08429429929785E-0001  3.88614867546403E-0001  2.52098516863198E-0001  0.00000000000000E+0000  1.57794350723400E-0002  1.47872139392396E-0002  2.01612349429051E-0005  3.97055164059537E-0002  8.60385864141099E-0002 
 9.00000000000000E-0002  3.95128965605660E-0001  3.75124104059146E-0001  2.47325081528226E-0001  0.00000000000000E+0000  1.59309808511899E-0002  1.45072209809246E-0002  2.06168926259786E-0005  3.89537003406956E-0002  7.83913650119970E-0002 
 1.20000000000000E-0001  3.85148369566672E-0001  3.64966580991502E-0001  2.43007656070269E-0001  0.00000000000000E+0000  1.60718776576504E-0002  1.42539759610493E-0002  2.15040918268796E-0005  3.82737058310673E-0002  7.35196499548092E-0002 
 1.50000000000000E-0001  3.77157679409008E-0001  3.56816552707219E-0001  2.39215463904926E-0001  0.00000000000000E+0000  1.61987674458211E-0002  1.40315392821455E-0002  2.29663845807514E-0005  3.76764355650258E-0002  7.00125068265091E-0002 
 1.80000000000000E-0001  3.70475121247219E-0001  3.49989550580053E-0001  2.35853935607564E-0001  0.00000000000000E+0000  1.63137961872669E-0002  1.38343638337756E-0002  2.51469426957305E-0005  3.71469948581913E-0002  6.73008838177256E-0002 
 2.10000000000000E-0001  3.64709361663876E-0001  3.44091231435205E-0001  2.32830946668932E-0001  0.00000000000000E+0000  1.64193607187222E-0002  1.36570459156548E-0002  2.81883491018673E-0005  3.66708741003568E-0002  6.51029459111088E-0002 
 2.40000000000000E-0001  3.59616481728636E-0001  3.38875209384489E-0001  2.30074492444458E-0001  0.00000000000000E+0000  1.65174256155503E-0002  1.34953619881245E-0002  3.22323439665826E-0005  3.62367325600022E-0002  6.32602367765342E-0002 
 2.70000000000000E-0001  3.55302828836548E-0001  3.34445914165301E-0001  2.27530243685609E-0001  0.00000000000000E+0000  1.66095180149075E-0002  1.33461252882031E-0002  3.74195265513084E-0005  3.58360133804834E-0002  6.19435089407939E-0002 
 3.00000000000000E-0001  3.51507237907336E-0001  3.30540697613861E-0001  2.25157135346714E-0001  0.00000000000000E+0000  1.66968189784477E-0002  1.32069270844815E-0002  4.38890141540892E-0005  3.54622488171074E-0002  6.09402186664315E-0002 
 3.30000000000000E-0001  3.48014691283751E-0001  3.26943385887058E-0001  2.22923769193134E-0001  0.00000000000000E+0000  1.67802492411041E-0002  1.30759256667478E-0002  5.17780599061643E-0005  3.51104936479186E-0002  6.00724754749396E-0002 
 3.60000000000000E-0001  3.44767649833450E-0001  3.23595528004319E-0001  2.20805807595632E-0001  0.00000000000000E+0000  1.68605349582000E-0002  1.29516934751147E-0002  6.12216316614656E-0005  3.47769146963120E-0002  5.93114774765303E-0002 
 3.90000000000000E-0001  3.41722441266725E-0001  3.20452723794625E-0001  2.18784131026035E-0001  0.00000000000000E+0000  1.69382557819954E-0002  1.28331090251840E-0002  7.23519547296071E-0005  3.44585006366004E-0002  5.86360928421810E-0002 
 4.20000000000000E-0001  3.38845264307460E-0001  3.17480584251509E-0001  2.16843532547658E-0001  0.00000000000000E+0000  1.70138797547669E-0002  1.27192803314377E-0002  8.52980217468165E-0005  3.41528563762562E-0002  5.80304172755936E-0002 
 4.50000000000000E-0001  3.36109524592086E-0001  3.14652035434856E-0001  2.14971782285466E-0001  0.00000000000000E+0000  1.70877887899216E-0002  1.26094900323425E-0002  1.00185073545251E-0004  3.38580557099608E-0002  5.74822227008504E-0002 
 4.80000000000000E-0001  3.33494004354605E-0001  3.11945464527826E-0001  2.13158947389289E-0001  0.00000000000000E+0000  1.71602974883542E-0002  1.25031555017795E-0002  1.17134055457563E-0004  3.35725342138131E-0002  5.69819357059109E-0002 
 5.10000000000000E-0001  3.30981572077266E-0001  3.09343411815702E-0001  2.11396890320125E-0001  0.00000000000000E+0000  1.72316672115143E-0002  1.23997994202797E-0002  1.36261054067263E-0004  3.32950102254197E-0002  5.65219438458595E-0002 
 5.40000000000000E-0001  3.28558252184122E-0001  3.06831626990493E-0001  2.09678893316052E-0001  0.00000000000000E+0000  1.73021167437670E-0002  1.22990277475134E-0002  1.57676719971934E-0004  3.30244256972782E-0002  5.60961119595386E-0002 
 5.70000000000000E-0001  3.26212541000504E-0001  3.04398374839093E-0001  2.07999373448411E-0001  0.00000000000000E+0000  1.73718304720120E-0002  1.22005130084859E-0002  1.81485682650129E-0004  3.27599013181247E-0002  5.56994370708205E-0002 
 6.00000000000000E-0001  3.23934894975962E-0001  3.02033915493402E-0001  2.06353663657827E-0001  0.00000000000000E+0000  1.74409647348827E-0002  1.21039814498791E-0002  2.07785963997624E-0004  3.25007020261077E-0002  5.53277971432677E-0002 
 6.30000000000000E-0001  3.20938169770166E-0001  2.98950937259359E-0001  2.04737842511083E-0001  0.00000000000000E+0000  1.75096528054388E-0002  1.20092030541878E-0002  2.36668397508162E-0004  3.22462101954955E-0002  5.41985928064527E-0002 
 6.60000000000000E-0001  3.18013495260599E-0001  2.95940426664284E-0001  2.03148600403978E-0001  0.00000000000000E+0000  1.75780088413650E-0002  1.19159836916488E-0002  2.68216060401451E-0004  3.19959045636265E-0002  5.31067816995794E-0002 
 6.90000000000000E-0001  3.15154190775640E-0001  2.92995579720407E-0001  2.01583133360461E-0001  0.00000000000000E+0000  1.76461310461507E-0002  1.18241588908711E-0002  3.02503726231558E-0004  3.17493435042725E-0002  5.20489202476536E-0002 
 7.20000000000000E-0001  3.12354568184667E-0001  2.90110601810659E-0001  2.00039057964481E-0001  0.00000000000000E+0000  1.77141042208609E-0002  1.17335888490368E-0002  3.39597345627509E-0004  3.15061516294058E-0002  5.10220681752546E-0002 
 7.50000000000000E-0001  3.09609760207605E-0001  2.87280533390851E-0001  1.98514342645665E-0001  0.00000000000000E+0000  1.77820018405266E-0002  1.16441544013601E-0002  3.79553562812688E-0004  3.12660089666923E-0002  5.00236987905484E-0002 
 7.80000000000000E-0001  3.06961837568871E-0001  2.84547365006252E-0001  1.97007251744645E-0001  4.62549790888131E-0005  1.78498877562505E-0002  1.15557537401560E-0002  4.22419275410432E-0004  3.10286421497815E-0002  4.90516279235387E-0002 
